6,8,5.6574363752989,2.1143714910818
7,8,5.65664989612511,2.11450602403831
8,8,5.65725270734106,2.11466471369704
9,8,5.65920213550743,2.11484739505288
10,8,5.66215825105572,2.11505320500769
11,8,5.66569138205613,2.11528069160111
12,8,5.66942552984726,2.11552793758991
13,8,5.67315781456829,2.11579268934689
14,8,5.67666031310861,2.11607248006614
6,9,5.65744021288795,2.11439141690232
7,9,5.65665340578636,2.11452594959116
8,9,5.65725606933194,2.11468463795344
9,9,5.65920520796465,2.1148673171511
10,9,5.66216120593748,2.11507312414321
11,9,5.66569433864532,2.11530060712023
12,9,5.6694284822833,2.11554784894056
13,9,5.67316075944296,2.11581259620928
14,9,5.67666324616351,2.11609238224665
6,10,5.65740152995529,2.11441337909491
7,10,5.65661512777845,2.11454791245757
8,10,5.65721799518616,2.11470660149604
9,10,5.65916755804182,2.11488928123254
10,10,5.66212376696878,2.11509508854194
11,10,5.66565690503707,2.11532257161879
12,10,5.6693910573715,2.1155698132278
13,10,5.67312334644339,2.1158345598842
14,10,5.67662584781486,2.1161143449616
6,11,5.6575920859855,2.11443625686522
7,11,5.65680576865803,2.11457078969014
8,11,5.65740867642762,2.11472947767789
9,11,5.65935830544743,2.1149121559026
10,11,5.66231454718442,2.11511796128991
11,11,5.66584768848285,2.11534544200813
12,11,5.6695818435464,2.11559268097673
13,11,5.67331413276492,2.11585742470806
14,11,5.67681663313756,2.11613720656918
6,12,5.65834787370738,2.11442382457086
7,12,5.65756175975564,2.11455835961023
8,12,5.65816477398761,2.11471704986315
9,12,5.66011462440855,2.11489973031603
10,12,5.66307098245752,2.11510553787662
11,12,5.66660412747397,2.11533302072761
12,12,5.67033828598058,2.11558026168321
13,12,5.67407058006128,2.11584500729409
14,12,5.67757308611844,2.11612479092743
6,13,5.65801906581481,2.1144306652039
7,13,5.65723311370634,2.11456520061957
8,13,5.65783620796765,2.11472389100489
9,13,5.65978621498527,2.11490657136122
10,13,5.66274265108497,2.11511237855463
11,13,5.66627579903515,2.11533986083692
12,13,5.6700099612827,2.1155871009989
13,13,5.67374225903981,2.11585184564409
14,13,5.67724476793305,2.11613162807144
6,14,5.6581060905679,2.11442774373057
7,14,5.65732029186935,2.1145622801332
8,14,5.65792346468504,2.1147209713325
9,14,5.65987363273183,2.11490365236792
10,14,5.66283015210216,2.11510946013212
11,14,5.666363302837,2.11533694275334
12,14,5.67009746759375,2.11558418311717
13,14,5.67382976808124,2.1158489277681
14,14,5.67733227973484,2.11612871006884
6,15,5.65808929890729,2.11442833382671
7,15,5.65730364620211,2.11456287070167
8,15,5.6579068923275,2.11472156223455
9,15,5.65985720745419,2.11490424342488
10,15,5.66281380164612,2.11511005111337
11,15,5.6663469538004,2.11533753351171
12,15,5.67008112081237,2.11558477348974
13,15,5.67381342421754,2.11584951756993
14,15,5.67731593730129,2.1161292991215
